web-scraper-order,web-scraper-start-url,Product_C,Product_C-href,Product_Name,Shop_Name,Sale_Price,Original_Price,Discount,Description,Collection,Product_SKU,Review_Numbers,Customer_Rating_Total,Size_Rating,Material_Rating,Color_Rating,Sponsor_B
"1571692618-664","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=0","Opens in a new tabSaleQuickviewSave+4 SizesAvailable in 4 SizesEddie Red/Yellow Area Rugby Viv + Rae$27.99 - $118.99$39.99168Rated 4.5 out of 5 stars.168 total votes.","https://www.wayfair.com/rugs/pdp/viv-rae-eddie-redyellow-area-rug-vvre3939.html","Eddie Red/Yellow Area Rug","Viv + Rae","$27.99","$39.99","30% Off","A splashy ensemble starts with how you set the foundation! Whether you're livening up the living room or upping the playful appeal of your little one's room, this eye-catching area rug is the perfect pick. Machine-woven of 100% nylon pile, it offers a low height for a look that's both classic and casual. Its swirling design is what really stands out, offering curving lines and vibrant rainbow-inspired hues from red to yellow.","Area Rugs","SKU: VVRE3939","Showing 1-10 of 168 reviews.","4.6","4.4","4.8","3.8","null"
"1571692119-610","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=2","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesBurgan Kids Pink Area Rugby Harriet Bee$72.99 - $118.996Rated 5 out of 5 stars.6 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/harriet-bee-burgan-kids-pink-area-rug-w001136076.html","Burgan Kids Pink Area Rug","Harriet Bee","$90.99","$93.99","3% Off","null","Area Rugs","SKU: W001136076","Showing 1-6 of 6 reviews.","5","null","null","null","null"
"1571690993-470","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=5","Opens in a new tabQuickviewSave+7 SizesAvailable in 7 SizesClaro Cotton Beige/Pink Area Rugby Harriet Bee$47.99 - $449.9916Rated 4.5 out of 5 stars.16 total votes.","https://www.wayfair.com/rugs/pdp/harriet-bee-claro-cotton-beigepink-area-rug-hbee1364.html","Claro Cotton Beige/Pink Area Rug","Harriet Bee","$47.99","null","null","Luxuriously soft, this hooked rugs of pure cotton make an all-natural statement for kids with a flair for fashion.  Its material could only achieve the bright colors required of these impactful designs, which were created for kids, but work equally well as accent rugs in other areas of the home.  Every pattern in this collection is designed to become the artful focal point of a truly special room.","Area Rugs","SKU: HBEE1364","Showing 1-10 of 16 reviews.","4.4","null","null","null","null"
"1571692369-638","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=2","Opens in a new tabSaleQuickviewSave+3 SizesAvailable in 3 SizesSunny Side Prismatic Unicorn Wish Black/Pink Area Rugby Zoomie Kids$83.99 - $192.99$87.99122Rated 5 out of 5 stars.122 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/zoomie-kids-sunny-side-prismatic-unicorn-wish-blackpink-area-rug-w000419790.html","Sunny Side Prismatic Unicorn Wish Black/Pink Area Rug","Zoomie Kids","$96.99","null","null","Bring softness, warmth, and whimsy to your nursery or playroom with this adorable area rug, showcasing a fantastical unicorn motif in a rainbow of hues. Made in the USA, this area rug is power loomed from 100% recycled polyester fiber in a 0.32"" pile – perfect for rolling out in baby’s bedroom for play mats and tummy time alike. Easily vacuumed or spot cleaned for effortless upkeep, this rug performs best when paired with a rug pad to prevent shifting and sliding underfoot.","Area Rugs","SKU: W000419790","Showing 1-10 of 122 reviews.","4.9","5.0","4.5","5.0","null"
"1571692043-603","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=2","Opens in a new tabSaleQuickviewSave+13 SizesAvailable in 13 SizesAriel Shag Area Rugby Viv + Rae$64.99 - $396.99$114.3326069Rated 4.5 out of 5 stars.26069 total votes.FREE 2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/viv-rae-ariel-shag-area-rug-vvro8465.html","Ariel Shag Area Rug","Viv + Rae","$64.99","$114.33","43% Off","Set a shaggy foundation for your space with this lovely area-rug! Made in Belgium, this area-rug is machine woven of stain- and fade-resistant polypropylene in a flokati 2"" pile – Perfect for rolling out in your little one’s Bedroom or playrooms prone to-the occasional spills and stains. Easily vacuumed or professionally cleaned, this rug performs best when paired with a rug pad to prevent shifting and sliding.","Area Rugs","SKU: VVRO8465","Showing 1-10 of 26113 reviews.","4.7","4.7","5.0","4.7","null"
"1571691828-581","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=3","Opens in a new tabSaleQuickviewSave+2 SizesAvailable in 2 SizesAntoinette Bedroom Decor Area Rugby Zoomie Kids$73.99 - $126.99$99.992Rated 5 out of 5 stars.2 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/zoomie-kids-antoinette-bedroom-decor-area-rug-zmie4139.html?category=1834363&placement=307&slot=2&sponsoredid=6a0ba95ec83295fb98d4c09b4dc4d04cc46019faecb28becd82ae1afd79bc8d2&_txid=otAgbl2uHDR4gloUFHWNAg%3D%3D&isB2b=0","Antoinette Bedroom Decor Area Rug","Zoomie Kids","$126.99","$149.99","15% Off","The three cheerful and cute bears add a pleasant feel to any environment. The design features blooming flowers on tree branches as well as a bee hive with bees and butterflies flying around one of the bears is swinging from the tree branch, one lying next to the honey jar and one holding a heart shaped balloon. Thanks to the polypropylene material it’s easy to clean and durable.","Area Rugs","SKU: ZMIE4139","Showing 1-2 of 2 reviews.","5","null","null","null","Sponsored"
"1571691271-504","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=4","Opens in a new tabQuickviewSave+3 SizesAvailable in 3 SizesLedbetter Blue Area Rugby Zoomie Kids$14.99 - $69.99$19.992Rated 4.5 out of 5 stars.2 total votes.","https://www.wayfair.com/rugs/pdp/zoomie-kids-ledbetter-blue-area-rug-w001605572.html","Ledbetter Blue Area Rug","Zoomie Kids","$14.99","$19.99","25% Off","This rug adds style to any room for Children. They can be used for activities for children, both male and female. The rug is safe for children as well as have fun creative designs to get them excited about their room rug design!","Area Rugs","SKU: W001605572","Showing 1-2 of 2 reviews.","4.5","null","null","null","null"
"1571692559-655","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=0","Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesBrenner Hand-Tufted Wool Ivory/Black Area Rugby Mack & Milo$75.99 - $261.99$104.37172Rated 4.5 out of 5 stars.172 total votes.FREE 2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/mack-milo-brenner-hand-tufted-wool-ivoryblack-area-rug-w001117274.html","Brenner Hand-Tufted Wool Ivory/Black Area Rug","Mack & Milo","$75.99","$104.37","27% Off","Set a soothing foundation for your little one’s space with this handmade black and ivory area rug, showcasing a polka dot motif in calming hues. Made in India, this area rug is hand-tufted from 100% wool in a medium 0.63"" pile – perfect for rolling out in a calming nursery or a delightful playroom. Easily vacuumed or professionally cleaned for effortless upkeep, this rug performs best when paired with a rug pad to prevent shifting and sliding.","Area Rugs","SKU: W001117274","Showing 1-10 of 171 reviews.","4.6","4.1","5.0","4.0","null"
"1571691532-540","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=4","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesStudebaker Momeni Anatolia Blue Area Rugby Harriet Bee$29.99 - $539.99$59.003Rated 5 out of 5 stars.3 total votes.","https://www.wayfair.com/rugs/pdp/harriet-bee-studebaker-momeni-anatolia-blue-area-rug-w000577785.html","Studebaker Momeni Anatolia Blue Area Rug","Harriet Bee","$158.99","$399.00","60% Off","Subdued shades of pink, baby blue and brown fill the field and decorative rug borders with classical medallions and vine and dot motifs. Crafted in an innovative combination of natural wool and nylon threads, modern machining mimics ancestral weaving techniques to create a series of chic floor coverings that are superior in beauty and performance.","Area Rugs","SKU: W000577785","Showing 1-3 of 3 reviews.","","","","","null"
"1571691015-473","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=5","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesBaxter Hand-Hooked Ivory/Light Blue Moroccan Area Rugby Birch Lane™ Heritage$53.99 - $265.99$89.0041Rated 4.5 out of 5 stars.41 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/birch-lane-heritage-baxter-hand-hooked-ivorylight-blue-moroccan-area-rug-w000084247.html","Baxter Hand-Hooked Ivory/Light Blue Moroccan Area Rug","Birch Lane™ Heritage","$53.99","$89.00","39% Off","Perfect layered over wood floors and wall-to-wall carpets alike, area rugs add a little something special to your teen's bedroom. Take this rug, for instance: sporting a Persian-inspired pattern in blue, yellow, and gray hues, this design is a fitting choice for traditional and eclectic aesthetics in your little one's living space. Made in India, this rug is crafted from 100% cotton with a 0.25'' pile height that stands up to high traffic. A rug pad is recommended to prevent slipping and sliding.","Area Rugs","SKU: W000084247","Showing 1-10 of 41 reviews.","4.7","null","null","null","null"
"1571691693-564","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=3","Opens in a new tabQuickviewSave+3 SizesAvailable in 3 SizesWeranna Outer Space Safari Road Map Educational Learning Blue Indoor/Outdoor Area Rugby Zoomie Kids$69.99 - $229.9983Rated 5 out of 5 stars.83 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/zoomie-kids-weranna-outer-space-safari-road-map-educational-learning-blue-indooroutdoor-area-rug-zmie4047.html","Weranna Outer Space Safari Road Map Educational Learning Blue Indoor/Outdoor Area Rug","Zoomie Kids","$69.99","null","null","Lay a fun and educational foundation for your little one’s room with this outer space-themed area rug, showcasing an illustrated milky way galaxy complete with rocket ships, constellations, planets, and asteroids. Made in Turkey, this rug is power loomed of stain- and fade-resistant polypropylene in a low 0.25"" pile – perfect for standing up to playrooms. Complete with a durable latex backing, this rug performs best when paired with a rug pad to prevent shifting and sliding underfoot.","Area Rugs","SKU: ZMIE4047","Showing 1-10 of 83 reviews.","4.8","4.8","4.0","4.5","null"
"1571690960-466","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=5","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesShortwood Yellow Area Rugby Viv + Rae$39.99 - $175.99636Rated 4.5 out of 5 stars.636 total votes.","https://www.wayfair.com/rugs/pdp/viv-rae-shortwood-yellow-area-rug-vvre5198.html","Shortwood Yellow Area Rug","Viv + Rae","$91.99","$199.00","54% Off","Whether you're looking to give a plain room a quick pick-me-up or you want to wow your friends with a playful pop of pattern in your foyer, this vibrant yellow area rug is a must-have addition to your home. Its floral and botanical motif adds allure to any arrangement, while its bright splashes of pink, blue, and white effortlessly energize your aesthetic. Machine-woven in Turkey, this 100 percent polypropylene piece is perfect for anchoring high-traffic spaces. Use it as a base for a rustic wood coffee table and a modern armchair to up the striking style in your living room, then top it with a velvet sofa to finish off the eclectic ensemble with a touch of texture.","Area Rugs","SKU: VVRE5198","Showing 1-10 of 654 reviews.","4.6","5.0","3.0","3.9","null"
"1571691968-597","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=2","Opens in a new tabSaleQuickviewSave+3 SizesAvailable in 3 SizesJaclynn Gray Area Rugby Zoomie Kids$47.99 - $136.9931Rated 4.5 out of 5 stars.31 total votes.","https://www.wayfair.com/rugs/pdp/zoomie-kids-jaclynn-gray-area-rug-w000047800.html","Jaclynn Gray Area Rug","Zoomie Kids","$47.99","null","null","Excite and enthuse your kid's minds, interest, and eyes. Educate the kids from the floor up! Take away the ipads and the tablets and let your kids play, learn, and be active. These high quality rugs are tufted with soft-touch nylon yarn loop pile creating a comfortable and warm area to play and spend time vs on a cold hard floor. Printed utilizing new technology 16-color combo techniques. Your kids will love the bright colors and designs while they play, learn, and spend endless hours on these fun colored rugs. Each rug is designed to capture the attention of young kids and allow them a fun and active way to learn and play at the same time. Easy maintenance, easy to clean machine washable, and light weight allows you to easily move and use these rugs anywhere inside or outside of your house. The non-slip action gel backing makes these rugs the perfect options for hard surfaced areas, tiles, wood, stone, laminate, etc such as kitchens.","Area Rugs","SKU: W000047800","Showing 1-10 of 31 reviews.","4.7","null","null","null","null"
"1571691284-506","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=4","Opens in a new tabQuickviewSaveMcclain My America Doodle Map Blue/Green Area Rugby Zoomie Kids$279.99$399.954Rated 5 out of 5 stars.4 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/zoomie-kids-mcclain-my-america-doodle-map-bluegreen-area-rug-w001976134.html","Mcclain My America Doodle Map Blue/Green Area Rug","Zoomie Kids","$279.99","$399.95","30% Off","My America Doodle Map can be a great teaching tool for identifying the names, abbreviations, shapes and locations of the states! The best way to learn the U.S. map is to doodle on a blank map. In this fun design, Zoomie Kids's have mimicked that exact concept. The border is complete with abbreviations so that students can exercise matching the abbreviations of the states to the state names!","Area Rugs","SKU: W001976134","Showing 1-4 of 4 reviews.","5","null","null","null","null"
"1571692160-615","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=2","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesAnika Purple Area Rugby Viv + Rae$31.99 - $319.99$70.001086Rated 4.5 out of 5 stars.1086 total votes.","https://www.wayfair.com/rugs/pdp/viv-rae-anika-purple-area-rug-vvre2526.html","Anika Purple Area Rug","Viv + Rae","$31.99","$70.00","54% Off","Decorate your office, dorm, den, living room, dining room, kitchen, bedroom, play room, entertainment area or bedroom with this bright area rug. If you were looking for an eye catching piece you just found it. Their space bright area rugs feature a thick plush surface that makes for a super soft walk across the room. Their space bright area rugs are constructed from 100% premium soft PET fiber made in part from post-consumer recycled Bottles. Stain and fade resistant. Easy to clean","Area Rugs","SKU: VVRE2526","Showing 1-10 of 1104 reviews.","4.6","4.7","5.0","4.5","null"
"1571692016-600","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=2","Opens in a new tabSaleQuickviewSave+3 SizesAvailable in 3 SizesEngler Tell Me a Story Beige/Blue Area Rugby Zoomie Kids$77.99 - $209.99$81.9921Rated 5 out of 5 stars.21 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/zoomie-kids-engler-tell-me-a-story-beigeblue-area-rug-ndpj1231.html","Engler Tell Me a Story Beige/Blue Area Rug","Zoomie Kids","$77.99","$81.99","5% Off","Magical for any reading nook or fairy tale rooms, Engler Tell Me a Story Area Rug in Multicolor encourages imaginations to come to life with its storybook scene. Stars, castles, unicorns, and fairies are featured on this whimsical Area Rug. This Area Rug features superior strength polyester material that is stain resistant and has a cozy soft touch. It offers environmentally friendly options that are as easy on the eyes as well as the world, designed on a plush ever strand woven base with vibrant colors.","Area Rugs","SKU: NDPJ1231","Showing 1-10 of 21 reviews.","5","null","null","null","null"
"1571691222-499","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=5","Opens in a new tabSaleQuickviewSave+3 SizesAvailable in 3 SizesEmesa Shag Aqua Area Rugby Mack & Milo$122.99 - $419.99$379.0062Rated 4.5 out of 5 stars.62 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/mack-milo-emesa-shag-aqua-area-rug-w001117468.html","Emesa Shag Aqua Area Rug","Mack & Milo","$189.99","$649.00","71% Off","Ready to stand up to high foot traffic in the play area and take on occasional spills under the craft table, polypropylene rugs are ideal anchors for any mess-prone area of your abode. Take this one for example: Made in Turkey, it is power loomed from that must-have material with a 1.5'' shag pile height and an aqua hue for a pop of color. To keep this piece safely in place, we recommend using a rug pad.","Area Rugs","SKU: W001117468","Showing 1-10 of 62 reviews.","4.7","null","null","null","null"
"1571691820-580","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=3","Opens in a new tabSaleQuickviewSaveRaquel Hand-Tufted Gray Kids Area Rugby Viv + Rae$117.99$229.009Rated 5 out of 5 stars.9 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/viv-rae-raquel-hand-tufted-gray-kids-area-rug-vvro7057.html","Raquel Hand-Tufted Gray Kids Area Rug","Viv + Rae","$117.99","$229.00","48% Off","When you want the very best for your child a rug from the Raquel collection is the answer. Hand-tufted by the skilled weavers at Viv + Rae in India and each piece is created with great attention to detail. Playful designs that are sure to bring a smile to the ''kid"" in all of us seem to come alive through the use of deep rich color. Raquel is created using 100% wool in an ultra-thick construction making it a durable and fade resistant addition to your home that you will enjoy throughout the growing years.","Area Rugs","SKU: VVRO7057","Showing 1-9 of 9 reviews.","5","null","null","null","null"
"1571692787-682","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=0","Opens in a new tabSaleQuickviewSave+2 SizesAvailable in 2 SizesBedford Beige Area Rugby Harriet Bee$54.99 - $91.99$105.08671Rated 5 out of 5 stars.671 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/harriet-bee-bedford-beige-area-rug-hbee7487.html","Bedford Beige Area Rug","Harriet Bee","$54.99","$105.08","48% Off","From warming up hardwood and tile floors to providing a stylish accent piece that sets the stage for the rest of your ensemble, area rugs are a must-have in any interior design. This one, for example, is machine-made in the USA from polypropylene – a synthetic material designed to stand up to occasional spills. Featuring a 0.33"" pile height, this area rug is ideal for high traffic areas in your home, especially where little ones and four-legged friends are running around.","Area Rugs","SKU: HBEE7487","Showing 1-10 of 669 reviews.","4.9","4.9","5.0","4.8","null"
"1571691434-526","https://www.wayfair.com/rugs/sb0/kids-rugs-c1834363.html?curpage=4","Opens in a new tabQuickviewSave+2 Colors | 3 SizesAvailable in 2 Colors and 3 SizesTraffic Floor Matby IVI Worldfrom $69.00$89.0014Rated 5 out of 5 stars.14 total votes.FREE Shipping","https://www.wayfair.com/school-furniture-and-supplies/pdp/ivi-world-traffic-floor-mat-iviw1001.html","Traffic Floor Mat","IVI World","$69.00","$89.00","22% Off","This Traffic Floor Mat is specifically designed to stimulate and encourage children’s play in a creative, entertaining and interactive way with room for friends to join in. Simply add your child's favorite cars, trucks for a complete playset.","Early Education","SKU: IVIW1001","Showing 1-10 of 14 reviews.","4.9","null","null","null","null"
